Category,area,bounding_box,centroid,convex_area,convex_image,coordinates,eccentricity,equivalent_diameter,euler_number,extent,filled_area,filled_image,major_axis_length,minor_axis_length,orientation,perimeter,solidity,circularity,convexity,intensity
Circles,5257.0,"(2150, 791, 2231, 872)","(2190.0, 831.0)",5305.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2150  822]
 [2150  823]
 [2150  824]
 ...
 [2230  838]
 [2230  839]
 [2230  840]]",0.0,81.81332585021067,1,0.8012498094802621,5257.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",81.81349506120449,81.81349506120449,0.7853981633974483,266.1076477383248,0.9909519321394911,0.9328957809504703,1.0091306828989919,
Circles,1005.0,"(2199, 2940, 2234, 2975)","(2216.0, 2957.0)",1021.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2199 2952]
 [2199 2953]
 [2199 2954]
 ...
 [2233 2960]
 [2233 2961]
 [2233 2962]]",0.0,35.77157729900708,1,0.8204081632653061,1005.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",35.77219242992776,35.77219242992776,0.7853981633974483,114.91168824543142,0.9843290891283056,0.9564175029984924,1.0159203980099503,
Circles,7521.0,"(2313, 2835, 2410, 2932)","(2361.0, 2883.0)",7601.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2313 2874]
 [2313 2875]
 [2313 2876]
 ...
 [2409 2890]
 [2409 2891]
 [2409 2892]]",0.0,97.85721545166282,1,0.7993410564353278,7521.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",97.8574461991802,97.8574461991802,0.7853981633974483,320.73506473629425,0.9894750690698593,0.9187398796192962,1.0106368833931658,
Circles,6073.0,"(2328, 2374, 2415, 2461)","(2371.0, 2417.0)",6145.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2328 2408]
 [2328 2409]
 [2328 2410]
 ...
 [2414 2424]
 [2414 2425]
 [2414 2426]]",0.0,87.93397383933382,1,0.8023516977143612,6073.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",87.93494893684164,87.93494893684164,0.7853981633974483,287.76450198781714,0.9882831570382424,0.9215920222024857,1.0118557549810636,
Circles,1245.0,"(2423, 1978, 2462, 2017)","(2442.0, 1997.0)",1269.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2423 1991]
 [2423 1992]
 [2423 1993]
 ...
 [2461 2001]
 [2461 2002]
 [2461 2003]]",0.0,39.81435963562993,1,0.8185404339250493,1245.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",39.81580078270273,39.81580078270273,0.7853981633974483,128.5685424949238,0.9810874704491725,0.9464763668432875,1.0192771084337349,
Circles,517.0,"(2460, 2861, 2485, 2886)","(2472.0, 2873.0)",533.0,"[[False False False False False False False  True  True  True  True  True
   True  True  True  True  True  True False False False False False False
  False]
 [False False False False False  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True False False False False
  False]
 [False False False False  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True False False False
  False]
 [False False False  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True False False
  False]
 [False False  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True False
  False]
 [False  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
  False]
 [False  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
  False]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [False  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
  False]
 [False  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
  False]
 [False False  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True False
  False]
 [False False False  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True False False
  False]
 [False False False False  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True False False False
  False]
 [False False False False False  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True False False False False
  False]
 [False False False False False False False  True  True  True  True  True
   True  True  True  True  True  True False False False False False False
  False]]","[[2460 2869]
 [2460 2870]
 [2460 2871]
 ...
 [2484 2875]
 [2484 2876]
 [2484 2877]]",0.0,25.65667251667837,1,0.8272,517.0,"[[False False False False False False False False  True  True  True  True
   True  True  True  True  True False False False False False False False
  False]
 [False False False False False False  True  True  True  True  True  True
   True  True  True  True  True  True  True False False False False False
  False]
 [False False False False  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True False False False
  False]
 [False False False  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True False False
  False]
 [False False  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True False
  False]
 [False False  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True False
  False]
 [False  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
  False]
 [False  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
  False]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [ True  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
   True]
 [False  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
  False]
 [False  True  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True  True
  False]
 [False False  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True False
  False]
 [False False  True  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True  True False
  False]
 [False False False  True  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True  True False False
  False]
 [False False False False  True  True  True  True  True  True  True  True
   True  True  True  True  True  True  True  True  True False False False
  False]
 [False False False False False False  True  True  True  True  True  True
   True  True  True  True  True  True  True False False False False False
  False]
 [False False False False False False False False  True  True  True  True
   True  True  True  True  True False False False False False False False
  False]]",25.655356011360134,25.655356011360134,0.7853981633974483,81.94112549695429,0.9699812382739212,0.9676015543820089,1.0309477756286267,
Circles,6621.0,"(2546, 573, 2637, 664)","(2591.0, 618.0)",6701.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2546  609]
 [2546  610]
 [2546  611]
 ...
 [2636  625]
 [2636  626]
 [2636  627]]",0.0,91.81567962876228,1,0.7995411182224369,6621.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",91.81596086238612,91.81596086238612,0.7853981633974483,301.4213562373095,0.9880614833606924,0.9157678923434165,1.0120827669536323,
Circles,3841.0,"(2672, 532, 2741, 601)","(2706.0, 566.0)",3889.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2672  558]
 [2672  559]
 [2672  560]
 ...
 [2740  572]
 [2740  573]
 [2740  574]]",0.0,69.9322035354797,1,0.8067632850241546,3841.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",69.93319235432085,69.93319235432085,0.7853981633974483,227.4802307403552,0.9876574955001286,0.932753421944147,1.0124967456391565,
Circles,2997.0,"(2673, 1137, 2734, 1198)","(2703.0, 1167.0)",3029.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2673 1160]
 [2673 1161]
 [2673 1162]
 ...
 [2733 1172]
 [2733 1173]
 [2733 1174]]",0.0,61.77296265819928,1,0.805428648212846,2997.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",61.772635731299815,61.772635731299815,0.7853981633974483,200.16652224137044,0.9894354572466161,0.9399694085278547,1.0106773440106773,
Circles,4049.0,"(2735, 332, 2806, 403)","(2770.0, 367.0)",4089.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2735  359]
 [2735  360]
 [2735  361]
 ...
 [2805  373]
 [2805  374]
 [2805  375]]",0.0,71.80074454093547,1,0.8032136480856973,4049.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",71.80049745595224,71.80049745595224,0.7853981633974483,233.1370849898476,0.9902176571288823,0.9361273132688469,1.0098789824648062,
Circles,4049.0,"(2886, 2737, 2957, 2808)","(2921.0, 2772.0)",4089.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]","[[2886 2764]
 [2886 2765]
 [2886 2766]
 ...
 [2956 2778]
 [2956 2779]
 [2956 2780]]",0.0,71.80074454093547,1,0.8032136480856973,4049.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",71.80049745595224,71.80049745595224,0.7853981633974483,233.1370849898476,0.9902176571288823,0.9361273132688469,1.0098789824648062,
Triangles,3509.0,"(319, 2589, 430, 2654)","(389.9432886862354, 2611.6762610430324)",3646.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [ True  True  True ... False False False]
 [ True  True  True ... False False False]
 [ True  True  True ... False False False]]","[[ 319 2593]
 [ 320 2593]
 [ 321 2593]
 ...
 [ 428 2597]
 [ 428 2598]
 [ 429 2589]]",0.8686558999551727,66.84158557721149,1,0.48634788634788634,3509.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ... False False False]
 [False  True  True ... False False False]
 [ True False False ... False False False]]",104.49271436807871,51.767353555836394,0.30804715975832014,299.95941546018395,0.9624245748765771,0.49008141684262024,1.0390424622399543,
Triangles,4241.0,"(346, 1666, 467, 1737)","(426.29709974062723, 1701.0)",4361.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[ 346 1701]
 [ 347 1701]
 [ 348 1701]
 ...
 [ 466 1734]
 [ 466 1735]
 [ 466 1736]]",0.8631877793644988,73.4833920639339,1,0.4936561517867536,4241.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",113.74909455654203,57.42998566906961,9.581879921581815e-18,334.373629022557,0.972483375372621,0.4766659162963769,1.0282952133930676,
Triangles,2369.0,"(770, 1141, 861, 1194)","(830.2857745884339, 1167.0)",2457.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[ 770 1167]
 [ 771 1167]
 [ 772 1167]
 ...
 [ 860 1191]
 [ 860 1192]
 [ 860 1193]]",0.8664972483481982,54.9208929413716,1,0.49118805722579306,2369.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",85.52715507261756,42.69360342890016,-8.283445800847945e-18,248.9177848998413,0.9641839641839642,0.48046645269204535,1.0371464753060362,
Triangles,2721.0,"(915, 804, 1012, 861)","(979.2940095553106, 832.0)",2817.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[ 915  832]
 [ 916  832]
 [ 917  832]
 ...
 [1011  858]
 [1011  859]
 [1011  860]]",0.8632899040755155,58.859874288214186,1,0.4921323928377645,2721.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",91.14221630736552,46.00023968107828,2.213619613424025e-18,266.5746391493337,0.9659211927582535,0.4811724415692379,1.0352811466372658,
Triangles,4049.0,"(1110, 1884, 1229, 1953)","(1188.9540627315387, 1918.0)",4165.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[1110 1918]
 [1111 1918]
 [1112 1918]
 ...
 [1228 1950]
 [1228 1951]
 [1228 1952]]",0.8671025928495408,71.80074454093547,1,0.49311898672512483,4049.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",111.90571227283687,55.743547139252726,-1.3538569574203076e-17,327.5452018978108,0.9721488595438176,0.474258536549264,1.0286490491479379,
Triangles,3633.0,"(1133, 2376, 1246, 2441)","(1207.9066886870355, 2408.0)",3729.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[1133 2408]
 [1134 2408]
 [1135 2408]
 ...
 [1245 2438]
 [1245 2439]
 [1245 2440]]",0.8690974312912068,68.01234642344613,1,0.4946221919673247,3633.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",106.3624902055189,52.61124164131667,5.624994191123741e-18,309.8883476483185,0.9742558326629123,0.47540612119173825,1.0264244426094138,
Triangles,1.0,"(1215, 2641, 1216, 2642)","(1215.0, 2641.0)",1.0,[[ True]],[[1215 2641]],0.0,1.1283791670955126,1,1.0,1.0,[[ True]],0.0,0.0,0.7853981633974483,0.0,1.0,0.0,1.0,
Triangles,3173.0,"(1217, 2642, 1337, 2712)","(1295.3293413173653, 2669.938543964702)",3311.0,"[[ True False False ... False False False]
 [ True  True False ... False False False]
 [ True  True False ... False False False]
 ...
 [False False False ...  True  True False]
 [False False False ...  True  True False]
 [False False False ...  True  True  True]]","[[1217 2642]
 [1218 2642]
 [1219 2642]
 ...
 [1335 2709]
 [1335 2710]
 [1336 2711]]",0.9442201467483339,63.56090839065055,1,0.37773809523809526,3173.0,"[[ True False False ... False False False]
 [ True False False ... False False False]
 [ True  True False ... False False False]
 ...
 [False False False ...  True False False]
 [False False False ...  True  True False]
 [False False False ... False False  True]]",121.8507833896638,40.1272806027816,0.3908591687970777,318.9655121145938,0.9583207490184235,0.3919155365702829,1.043491963441538,
Triangles,5337.0,"(1378, 761, 1524, 847)","(1467.8557241896197, 789.982574480045)",5511.0,"[[False False  True ... False False False]
 [False False  True ... False False False]
 [False False  True ... False False False]
 ...
 [False False False ...  True  True False]
 [False False False ...  True  True False]
 [False False False ...  True  True  True]]","[[1378  763]
 [1379  763]
 [1380  763]
 ...
 [1522  844]
 [1522  845]
 [1523  846]]",0.9058472268046742,82.43348500610394,1,0.4250557502389296,5337.0,"[[False False  True ... False False False]
 [False False  True ... False False False]
 [False False  True ... False False False]
 ...
 [False False False ...  True False False]
 [False False False ...  True  True False]
 [False False False ... False False  True]]",139.32639867999814,59.019294263197146,0.43165534745996625,391.62846301849606,0.9684267827980403,0.4372789488933853,1.032602585722316,
Triangles,4307.0,"(1463, 154, 1586, 225)","(1544.5846296726259, 189.0)",4429.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[1463  189]
 [1464  189]
 [1465  189]
 ...
 [1585  222]
 [1585  223]
 [1585  224]]",0.8689259917061783,74.05297238581545,1,0.493186762853544,4307.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",115.79859544154178,57.31359282044236,8.916394202820744e-19,338.373629022557,0.9724542786181982,0.47270665597297273,1.028325980961226,
Triangles,4773.0,"(1502, 1812, 1631, 1899)","(1580.625392834695, 1844.637335009428)",4927.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ...  True  True False]
 [False False False ...  True  True False]
 [False False False ...  True  True  True]]","[[1502 1824]
 [1503 1824]
 [1504 1824]
 ...
 [1629 1896]
 [1629 1897]
 [1630 1898]]",0.8686113636276771,77.95622070765701,1,0.42528735632183906,4773.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ...  True False False]
 [False False False ...  True  True False]
 [False False False ... False False  True]]",121.82031813891177,60.361236094012135,0.45406812520966644,359.04267658086917,0.9687436573980109,0.46527439465041226,1.0322648229624973,
Triangles,6985.0,"(1544, 2536, 1697, 2629)","(1643.9643521832497, 2568.6917680744455)",7179.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [ True  True  True ... False False False]
 [ True  True  True ... False False False]
 [ True  True  True ... False False False]]","[[1544 2542]
 [1545 2542]
 [1546 2542]
 ...
 [1695 2558]
 [1695 2559]
 [1696 2536]]",0.870342353677508,94.30576981274854,1,0.49089886850797665,6985.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ... False False False]
 [False  True  True ... False False False]
 [ True False False ... False False False]]",147.81101911309895,72.78911387800107,0.3343748250223967,425.3147545195113,0.9729767377072016,0.48523863956755947,1.0277738010021475,
Triangles,4892.0,"(1587, 1589, 1720, 1668)","(1665.3262469337694, 1620.9928454619787)",5048.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [ True  True  True ... False False False]
 [ True  True  True ... False False False]
 [ True  True False ... False False False]]","[[1587 1607]
 [1588 1607]
 [1589 1607]
 ...
 [1718 1590]
 [1718 1591]
 [1719 1589]]",0.8117897131364511,78.92203654775018,1,0.4655943656609879,4892.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ... False False False]
 [False  True  True ... False False False]
 [ True False False ... False False False]]",113.61717179357436,66.34673376609798,0.08143563483104521,350.8711037056154,0.9690966719492868,0.49934546085191317,1.0318887980376124,
Triangles,1.0,"(1601, 674, 1602, 675)","(1601.0, 674.0)",1.0,[[ True]],[[1601  674]],0.0,1.1283791670955126,1,1.0,1.0,[[ True]],0.0,0.0,0.7853981633974483,0.0,1.0,0.0,1.0,
Triangles,4410.0,"(1603, 675, 1752, 762)","(1691.6861678004534, 707.0138321995465)",4575.0,"[[ True False False ... False False False]
 [ True  True False ... False False False]
 [ True  True False ... False False False]
 ...
 [False False False ...  True  True False]
 [False False False ...  True  True False]
 [False False False ... False  True  True]]","[[1603  675]
 [1604  675]
 [1605  675]
 ...
 [1750  759]
 [1750  760]
 [1751  761]]",0.944482597212287,74.93321287841638,1,0.3401990280027771,4410.0,"[[ True False False ... False False False]
 [ True False False ... False False False]
 [ True  True False ... False False False]
 ...
 [False False False ...  True False False]
 [False False False ...  True  True False]
 [False False False ... False False  True]]",143.78213819651643,47.241267183514175,0.46494388086429306,387.7056274847714,0.9639344262295082,0.368675471171677,1.0374149659863945,
Triangles,3555.0,"(1637, 1459, 1748, 1524)","(1710.6413502109704, 1491.0)",3663.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[1637 1491]
 [1638 1491]
 [1639 1491]
 ...
 [1747 1521]
 [1747 1522]
 [1747 1523]]",0.8640322038530825,67.27827718910096,1,0.49272349272349275,3555.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",104.30740506917753,52.51215919739383,2.7717438891513095e-18,305.8883476483185,0.9705159705159705,0.47744527755965144,1.030379746835443,
Triangles,3863.0,"(1643, 931, 1760, 998)","(1720.7204245405126, 964.0)",3979.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[1643  964]
 [1644  964]
 [1645  964]
 ...
 [1759  995]
 [1759  996]
 [1759  997]]",0.8693753933752913,70.13219204696182,1,0.4927924480163286,3863.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",109.75774153368505,54.23703262531021,7.304809686341207e-19,320.7167747730646,0.9708469464689621,0.47194481645757336,1.0300284752782811,
Triangles,7244.0,"(1722, 1240, 1886, 1330)","(1826.5124240750965, 1270.337244616234)",7444.0,"[[False False  True ... False False False]
 [False False  True ... False False False]
 [False False  True ... False False False]
 ...
 [ True  True  True ... False False False]
 [ True  True  True ... False False False]
 [ True  True  True ... False False False]]","[[1722 1242]
 [1723 1242]
 [1724 1242]
 ...
 [1884 1246]
 [1884 1247]
 [1885 1240]]",0.8832645591574109,96.03825936605432,1,0.4907859078590786,7244.0,"[[False False  True ... False False False]
 [False False  True ... False False False]
 [False False  True ... False False False]
 ...
 [False  True  True ... False False False]
 [False  True  True ... False False False]
 [ True False False ... False False False]]",154.27919947450422,72.3376519065733,0.3036107508321774,438.38582233137674,0.9731327243417518,0.4736693734184949,1.0276090557702926,
Triangles,5661.0,"(1794, 2639, 1935, 2720)","(1887.5753400459282, 2679.0)",5781.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[1794 2679]
 [1795 2679]
 [1796 2679]
 ...
 [1934 2717]
 [1934 2718]
 [1934 2719]]",0.8690500729298426,84.89881661569704,1,0.49566587864460204,5661.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",132.7487462092385,65.67400877340705,1.3278507008906906e-18,388.51576464628795,0.9792423456149455,0.4712872899688486,1.0211976682564918,
Triangles,7317.0,"(1928, 1936, 2087, 2029)","(2033.6521798551319, 1982.0)",7473.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[1928 1982]
 [1929 1982]
 [1930 1982]
 ...
 [2086 2026]
 [2086 2027]
 [2086 2028]]",0.8636354370725828,96.52094979240096,1,0.49482653682288497,7317.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",149.5149557232508,75.37301345692795,2.094803335790168e-18,441.4863273947651,0.979124849458049,0.4717461913485404,1.021320213202132,
Triangles,7663.0,"(1958, 548, 2121, 643)","(2066.3258514941926, 595.0)",7825.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]
 [ True  True  True ...  True  True  True]]","[[1958  595]
 [1959  595]
 [1960  595]
 ...
 [2120  640]
 [2120  641]
 [2120  642]]",0.8646406864104156,98.77669072866104,1,0.49486599935421377,7663.0,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False  True  True ...  True  True False]
 [False  True  True ...  True  True False]
 [ True  True  True ...  True  True  True]]",153.28052101814637,77.0067186176225,-9.378762591833602e-18,452.3147545195113,0.979297124600639,0.4706815557131185,1.0211405454782723,
